id_resultado,fitness,tiempoEjecucion,solucion,fk_id_experimento
518,0.0,6.403,"[0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, -4.502261987987255e-17, -0.0, 0.0, 0.0, -0.0]",518
519,0.0,6.395,"[-0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 8.918263331825797e-11, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 2.6409740477191053e-12, -0.0, -0.0, 0.0, 0.0]",519
520,260.895545117073,2.249,"[-5.12, 0.9205930570725128, 4.883862783945462, 1.6314950531272339, -1.004595926957946, -4.044512643015605, 4.0033004378177095, 3.076302128670576, 2.8691647336969015, 1.9022400182179051, -2.0786027532971807, 0.6663547149813587, 0.16390069448770242, 1.114839402942898, -0.08451592918670978, 2.303369289687283, 0.9629791147610128, 0.8114762014129565, -1.0370179627308804, -1.1158441787855164, -0.2140199235928103, 0.8323480519388742, 2.0124614797298848, 1.9379388887771938, 1.0514774113023102, -0.22851356370323367, -2.002758472780467, 1.8051946004995596, 0.7181437176569866, 1.026402134870839]",520
521,247.018551321493,2.324,"[2.925972823780834, 0.7744484448812042, 1.6649742702094084, -0.19430484386081104, 2.111995869388913, 1.1119940383622056, -1.8931690126605019, 1.7994345223481056, -0.29612516398709465, 1.0021854724092298, 1.1349058804613605, -2.026575627946789, -2.159943554997167, 0.7560901505339273, 1.9124735683241274, 2.033263516777592, -0.17558784573442818, -5.12, 2.90081409321958, 1.0751970347083288, -1.1499854607482176, 2.0158798460906198, -0.06818951272858136, -0.15838447738139635, 4.8084731536836625, -1.1737373546886531, -0.1473486483631267, -1.3448329329380742, 0.8816594365896897, -1.0810804418136895]",521
522,395.430479524306,2.329,"[3.9635093026433164, 4.9348391761537895, -0.09384861694454377, -1.0821754212463452, 4.897810312665876, 1.8215138587055657, 2.8604277145161174, 1.1467161438169216, 3.902826011515071, -0.1486154466794206, 0.3874609030072342, -1.8984199987746664, 5.056497068100011, -0.8935217218490711, -2.0880958662769173, 2.951460566229951, -0.3129815153135736, 2.77917526643764, -4.030747333453149, 4.979968546352846, 3.182027026467158, 1.722704064273075, 3.073651046804591, 2.918116587797895, -1.2910279819687613, -0.17753915601606918, 5.055782652927624, 4.921155187103604, 0.17008475373700205, 1.7903403382125913]",522
523,31.453037578093,2.39,"[1.016603240065124, -0.00038123052189176996, -0.04390169841792645, 0.020239643721031708, -0.0022008195420482744, -2.1837616485667597e-05, 0.06508408390224585, -0.14166704540177025, 0.07603888041191155, -0.9901888198901253, -0.03710224004329162, 0.09532513130157531, 0.003840532965359576, 0.008532195266711165, 0.01893203715808538, -0.0006670844194106369, -1.9856261377531144, 0.07633768387174128, -0.21707277003417433, 0.014152312784129636, -0.003952092843425723, -0.04977588427319194, 0.00458570793475904, -0.982042861829885, 0.0408367220390238, 1.9870574427275771, 0.024544413631054463, -0.9966907817722627, 1.003697338181046, -0.004269480529162188]",523
524,15.2304550835772,2.248,"[-0.0009694042638442585, -0.003723246959616207, -0.03975516213686949, -0.9734689714944514, -0.02290829507414784, 0.04032755660279764, -0.009209979663103511, 0.016916497208735774, 0.9894898151325843, 0.055575952836746434, 0.12089936516544197, 0.00014621553372981734, -0.013585626614827201, 0.18431836707009053, 0.00014878173918777307, -0.013356695286879874, -0.9935765633894952, 0.001998421283035767, 0.010646957941477709, 0.01169938093465224, -0.01866785882026404, -0.005026380617872174, -0.9846041628238776, 0.04132063938583667, 0.003316457376273244, -0.0036287742517757747, 0.009693738015666926, -0.028088570377457225, -0.0009356233106742523, 0.032738711818465195]",524
525,34.6756079339158,2.36,"[0.013348524043548493, -0.07991669914881645, 0.020226392661780637, 0.022474849102502678, -0.002147879828356283, -0.14445759714093442, -0.043692469862129324, -0.0011861650769384691, 0.0037352121015863152, 0.9111551207244702, -0.0027148196210223033, -0.9335268536516349, -0.017540341414083907, 0.11119011563703456, 0.9575085927765222, 0.0004832335192259763, -1.0607147671029002, 1.9701296144664167, 0.9714917344869097, 0.026191455322676516, -0.09548258570188527, 0.0033398965889413594, 0.030400057650859447, -0.040441366202006425, -0.037209418421053464, -0.9979012363069395, 0.14102212668879557, 1.935454063831874, 0.01822935623452097, -0.9155587863095951]",525
526,19.9630926722116,2.333,"[-32.0, 32.0, -32.0, -32.0, 32.0, 32.0, -32.0, 4.999989063597191, -32.0, 32.0, 32.0, -32.0, 32.0, 32.0, 32.0, -32.0, -32.0, 32.0, -32.0, -32.0, -32.0, 32.0, 32.0, -32.0, -32.0, 32.0, -32.0, -32.0, -32.0, -32.0]",526
527,19.9630300734405,2.365,"[32.0, 32.0, 32.0, 32.0, -32.0, 32.0, -32.0, -32.0, -32.0, 32.0, 32.0, -32.0, -32.0, -32.0, 32.0, 32.0, 32.0, -32.0, -32.0, 32.0, 32.0, 2.9999934248644937, 32.0, -32.0, 32.0, 32.0, -32.0, -32.0, 32.0, 32.0]",527
528,19.9608441865109,2.323,"[-32.0, -32.0, 32.0, -32.0, -32.0, 32.0, 32.0, 32.0, 32.0, -32.0, 21.99939641670778, 32.0, -32.0, -32.0, -32.0, -32.0, -32.0, -32.0, 32.0, -3.0003949629026883, -32.0, -32.0, -32.0, -32.0, 32.0, -32.0, 32.0, -32.0, -32.0, 32.0]",528
529,20.3304301337835,2.189,"[1.8767935512137799, -24.92486694048575, -26.924649201847693, -18.040388726555125, 29.553784361980167, 24.941221701990976, -22.11209732981494, 4.125726813124856, -16.21618611868766, -19.087602708043633, 20.014334207082694, -13.84914326049604, 30.10043998195655, 12.902031258386646, 0.9664654521433115, 13.479238919799966, 2.8997897445326766, -13.34311046505151, -6.0513839231466795, -2.835627588431238, 7.8732393465723565, -4.460610942276703, -18.142173682594308, 3.6638802766576206, 8.953864099793298, -0.31339918690616914, 9.359493228026286, -5.187012342280436, 0.3236011657637086, -7.133023215378264]",529
530,20.3545755624346,2.288,"[6.580373975711304, -8.532703630114964, 12.19014606509324, -3.4398948168065235, 0.06486455872731894, -14.362979041738086, 0.9690899135444919, 8.408057229740626, 8.028733065565152, -29.947253965940327, 5.063681460688727, 6.9978482126079635, -6.922496805232999, 10.945808141318922, 25.217975689397115, -0.8077774679614439, 29.246686820502212, 20.00467173236839, 23.10151074492173, -0.27687221202719386, 26.597501686203735, 19.03189564322394, 20.58998150635278, 9.318652657018761, 5.280497128947942, -2.3588675787265614, 2.8073598319489577, 15.871378891720246, -10.80553236722461, -4.994584466161815]",530
531,17.0274858668912,2.173,"[-0.9966269372480655, 10.479556902290563, -3.076156753560991, -1.6618917946087233, -6.090099905961569, -5.851992320575405, 4.365861216004517, 0.48976244655005147, 7.564580305419021, -5.551410420269156, 12.055747240482305, -0.387478762173029, 1.6445392452908274, 0.541926316034315, 1.9469726423375608, -9.982264124508317, -1.040254127748715, -21.44262884508029, 1.4342876111130232, 1.8790090204437369, 12.309033801340794, 2.8448987180412253, 16.105265731308183, -10.002703202187961, 3.6316955662194808, 2.355852694006096, -0.5057308985058871, -0.5368518134948407, 0.12877464949512482, -1.1107725236251509]",531
532,4.44089209850063e-16,5.668,"[-1.1899826284295554e-20, -1.8567517518264292e-19, 3.3384976782657416e-18, -0.0, -1.446953524977983e-17, -1.5242700856993786e-18, -1.6633525719518656e-16, 3.004262817298831e-19, -2.9858401610460417e-18, -2.634831756901836e-21, 2.4820236177951472e-17, 3.553166114178296e-22, 1.0437603597206363e-19, 7.122849599997589e-18, -2.229714496918988e-17, 4.835940589924478e-18, -4.3447720337654056e-17, 1.4742191591966828e-18, 1.4352576083763866e-18, 6.212886473808474e-19, -8.420893582996385e-21, -2.0655138464768934e-17, 0.0, -2.796978026846214e-18, -6.248532482557552e-20, 1.8232102761199142e-17, 7.047093348663008e-19, -1.0065506737453765e-17, 5.168723632241744e-19, 1.0672885733069406e-18]",532
533,4.44089209850063e-16,6.023,"[-2.4038019587531216e-20, 6.491776392575866e-18, 1.1170195264018547e-17, 9.370100204888092e-18, 4.824955931087946e-17, 1.1189932780584581e-17, -4.6382477245492085e-18, 7.38690909802245e-27, -1.009886651043e-312, 4.130193837327423e-17, -5.1382879709930024e-229, -4.053623392628302e-21, -9.705274892820886e-17, 7.146927671332282e-17, 2.555081200295412e-18, -1.8126060655032273e-19, -9.356779269284184e-19, -5.541723211313531e-18, 9.255996642571583e-17, -1.353490175249237e-16, 7.465649762166312e-20, 2.3775735978677546e-16, 6.2085511079941646e-18, 1.8664505914558147e-17, -4.193202418964466e-18, 2.0280350653432105e-18, -2.8241025153836757e-18, 5.438353934081797e-19, 7.289436913608329e-20, 1.496700567174554e-19]",533
534,4.44089209850063e-16,6.327,"[-6.454755218032434e-18, 7.826979828855314e-17, 1.5418479939869582e-17, 5.15332480884249e-18, 6.719067853738576e-18, -3.063749954072974e-17, -2.0434294855284777e-18, -1.4015433957878163e-16, -7.267556751054961e-17, 2.8041598733818833e-19, -9.576892884268016e-37, -2.546907730263994e-17, -2.3182209650106047e-17, 4.1222756208604053e-17, -3.728355401353398e-17, -9.812645366595687e-18, 3.1297383356846644e-24, 1.666449947701846e-16, -8.471139819944963e-20, 1.9366441076464113e-18, 6.355346867931977e-18, 4.363411980175289e-18, -8.049130438993404e-18, 8.157958794374072e-18, -1.8098627208263275e-20, -2.4784284635009335e-17, -1.1936314014016195e-16, -7.480904061312164e-23, 1.560799815424798e-18, 1.3029948058604159e-18]",534
535,19.9630204141979,2.104,"[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 2.002351673243201, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0]",535
536,19.963071664838,1.604,"[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 3.997174585625507, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0]",536
537,19.9661445247592,1.513,"[32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 29.00295090315035, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0, 32.0]",537
538,1.06861696561638,2.148,"[0.09936976416562061, -0.11072787084926845, -0.005751427430658947, 0.04556392969984022, 0.11426050044471973, -0.05526880588320066, 0.0749502435899467, 0.06887307568729033, -0.129895471662868, 0.194602483495708, -0.10931169280824905, -0.12135816668537551, 0.036423767590776875, 0.050155618985273265, 0.052885327986990194, 0.07655458926642245, 0.5171692554532069, -0.11762398038086602, 0.12165680206729201, -0.1419311183668621, 0.005276003775797201, 0.08542502136741288, -0.01638906466459888, 0.10428952033169636, 0.005118239710485512, 0.01673930379538252, -0.10268840395864391, -0.1588238845832797, -0.054962634096922036, -0.0625698123013519]",538
539,0.472002923305479,2.089,"[-0.05412179211206148, 0.08200096784351717, -0.0505466336695569, -0.09472167442416525, -0.08596188310725865, 0.06039985092406782, 0.080411903972707, 0.07937762583960756, -0.00035013011013048864, -0.008485780661225129, 0.0022756333443436135, -0.08859872463078126, 0.0788795913139299, 0.0024283755770093327, -0.10387886659872081, 0.05733680829537935, 0.05975193727978009, -0.10187344518942527, 0.10339252798990467, -0.03987649385515345, 0.06245027041800136, 0.0007028040117110991, -0.0569785290596675, -0.09141605341640957, -0.08040141413437078, 0.0369035525296472, 0.03936981861215096, -0.05009430799228201, 0.011992796452927413, -0.012410856018449594]",539
540,0.868257233235149,1.95,"[0.12542832674804322, -0.06562817723293835, 0.1487996578678978, 0.17158217363239467, -0.002358025246281981, 0.0010981592082962182, -0.018335308988034024, 0.02202651892336936, 0.13857010511744783, 0.13134082862574403, 0.20819965226363726, 0.06911668985085549, -0.09829041829632663, 0.05466957675495602, 0.040141455760558616, 0.08455153947630308, 0.12518837062506302, -0.08842287922835072, 0.021198347999137068, 0.045722833862570166, -0.23014395951920522, -0.007179100598443593, 0.052247386829565055, -0.048129464986179066, 0.017198198818486388, 0.13890420618120133, -0.07775809402020407, 0.04829030188199756, -0.14050795701487964, -0.02975283291621779]",540
541,62.0908144377091,2.06,"[-0.8787988771049028, 0.003936978858923419, 0.022322312018811453, 0.9762641888895501, -0.32767952768184333, 0.8043272923820398, 0.4948240842822661, 0.047392683364682234, 1.28, -0.6497746069637634, -0.27535353638271615, -0.2757102313203769, 0.0630255813956869, 0.4928970191475391, 0.27878705882766175, -0.23584011772325894, 0.8172838798079537, -0.3291630099550066, 0.1434044421746842, 0.06375032839751502, 0.7009029123131559, 0.7696684295166133, -0.2214163803646071, 0.3231255252168558, -0.15129204748069577, 0.6563539911046402, -0.11347945599484566, -0.517161175081342, 0.14590314851492003, 0.21063589830081916]",541
542,80.8746436827327,2.165,"[1.2656495872429212, -1.2751122843060774, -1.28, -0.44925863930772786, -1.2557343344483793, 0.21186152124785124, 0.312370330349414, -0.777605833051002, -0.5852561319409142, 1.1265098710558266, 0.93102929513224, -0.5266394083562344, -0.26029406001821814, -0.8540984586294449, -0.20527762221898907, -0.3126768735968302, -0.23409269939731597, 0.20575708088190148, -0.23060314546439406, -0.0742270702034036, -0.3056192659996996, -0.3169113854731768, 0.8032439969688159, 0.04889392544214553, -0.43838137557254714, 0.25900430041303274, 0.3576980237276746, 0.27613595374209027, 0.3839829490138398, -0.5563589348991185]",542
543,52.9191569078028,2.062,"[-1.28, 1.28, -0.8257690928543708, 0.4964075273032499, 0.8335738662934024, -0.5754165166962896, -0.3739120006581275, -0.5260986676607662, -0.7584508965306819, -0.5348362585236311, 0.16035510118272334, -0.24344923356567696, -0.3267940399744314, -1.0623575981634887, -0.29381100971738916, 0.6274427621654389, -0.5168513759352621, 0.21441528182865333, 0.3317143830025573, -0.24933928007544703, 0.17952869689178885, 0.12430371326303916, 0.0792047047215191, -0.40580914649754274, -0.18555123128982812, -0.18611963770180504, -0.5137749313751472, 0.6270693829300424, 0.6874547130866402, 0.061247974868624294]",543
544,5.33869779497007,2.126,"[-0.9557321372376621, -0.010142916509538868, -0.0037634388939795805, -0.20903320885622972, -0.2110591257354202, 0.05313415285638008, 0.09420463236982206, 0.5486715743089616, -0.18779605641268243, 0.07286031379843105, -0.1391356261006607, 0.4034522646431828, -0.01877413165653963, -0.35614153330375753, 0.06214227477191461, 0.28202986939650115, 0.06476040049039967, 0.021798775483868132, -0.13229978796026617, 0.0005648495067769011, 0.11371124992640298, -0.12666421770293765, 0.4626766047874964, -0.1648921790063765, 0.20022339944409545, -0.22356853408162244, -0.29068924666537266, -0.3110425741577281, 0.41269585699971895, 0.1011362639486504]",544
545,2.1431361972595,2.302,"[0.12287681195631917, 0.1027278570438216, 0.1830121966807766, 0.08167497341460447, 0.3370246101536142, -0.44588381939838123, -0.09278784383488424, 0.2902412974047953, -0.09637069411360948, 0.04472377164401676, -0.020002171925928465, -0.32968787211487105, 0.13915810008703056, -0.46011217914486274, 0.005134605948217249, 0.24387756195216997, -0.00035766544500024, 0.002900210172300939, 0.43419500345826534, 0.22635711181520668, -0.20937896476798634, -0.013625650184783608, -0.016349823722505156, -0.26964762357219174, 0.06265344546703994, 0.019912420053126555, 0.07510017843050933, -0.004725115028399284, 0.18444325694950958, 0.10827412960253192]",545
546,6.7695133204191,2.356,"[-0.05917648635939632, -0.5288466426128264, -0.30245712533387875, -0.2254182185351291, 0.1239630261328415, 0.09343021476234038, -0.6459224378076164, 0.32010988269615454, 0.2318917613599147, -0.5060549771076684, -0.015603607751326423, 0.4992235303529161, 0.003630526037187943, -0.2041315957953242, 0.3721043784796034, -0.00296128641695066, 0.06320622884276966, -0.1686426549389495, -0.22112105948134708, 0.020568295678206956, -0.061400389358846744, 0.35540617416334824, -0.0551690986130201, 0.2966952824550838, -0.30391419862096647, -0.06589853130783813, -0.09064928048112224, 0.5546256010363668, -0.045789081867489013, 0.0969387628823371]",546
547,0.000575516665495157,6.747,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",547
548,0.00194023632094698,6.463,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",548
549,0.00201275219714658,6.269,"[-0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0, 0.0, -0.0, -0.0, 0.0, 0.0]",549
550,0.127591521991179,2.138,"[0.3693060311974449, -0.10613272038071427, 0.012301537777846842, 0.24104073088809186, 0.06266854588058907, 0.1784300689471888, 0.19176041088025075, 0.19123824570578954, 0.1812811107927365, -0.053198957235346477, -0.13474749976948394, 0.010487456431183576, -0.02856137254516184, 0.012503803193494463, -0.1416912670213956, 0.11674139697389001, -0.039454863094537, 0.12497613304988092, 0.14026533963157903, 0.05057434301302447, -0.16364563093070872, 0.11913011354921642, 0.0394953645116025, 0.1124257111326782, -0.013155321847948188, 0.09741204799447649, 0.10311519817322168, 0.03768486134149969, 0.11264897344633198, -0.00025191999835650773]",550
551,1.62240699466066,1.797,"[0.6350865903234594, 0.2300827208856911, 0.09852297930549063, -0.28504629474084286, -0.03266371550243933, 0.19200455357889518, 0.13238262813799687, 0.17099000727350938, -0.29427833744768184, 0.25234901038599117, 0.21702525697688724, 0.04328267945643788, -0.35827317202924774, -0.22688109718711605, -0.07591696569887567, -0.0003277863322272746, 0.023015987064826646, -0.13392055857656784, -0.31669308834280885, -0.32782930906624863, 0.16309594940220132, -0.3378148225358696, 0.09846377750856279, 0.14612377549178396, 0.05929843612941294, 0.1370184856898846, -0.19203839257483662, -0.20563848113554667, 0.2231789942059417, -0.2377297632237659]",551
